Date,Cash,MCT,DBS,STEng,SIA,SIA_Relative
8/3/2017,1,1.332364,17.929909,3.375933,9.418674,1.004020057
9/3/2017,1,1.310009,17.613718,3.329939,9.352677,0.992992963
10/3/2017,1,1.318951,17.604418,3.366734,9.362106,1.001008161
13/3/2017,1,1.327893,17.771812,3.385132,9.418674,1.00604223
14/3/2017,1,1.336835,17.846212,3.375933,9.437531,1.002002086
15/3/2017,1,1.327893,17.790413,3.339138,9.362106,0.992007973
16/3/2017,1,1.332364,17.781113,3.394331,9.399818,1.004028153
17/3/2017,1,1.341306,17.799711,3.449523,9.437531,1.004012099
20/3/2017,1,1.332364,17.678816,3.385132,9.428103,0.99900101
21/3/2017,1,1.332364,17.669518,3.375933,9.465815,1.003999956
22/3/2017,1,1.332364,17.362625,3.339138,9.390389,0.992031748
23/3/2017,1,1.332364,17.344025,3.348337,9.465815,1.008032255
24/3/2017,1,1.341306,17.474222,3.385132,9.475243,1.000996005
27/3/2017,1,1.341306,17.390524,3.366734,9.437531,0.996019944
28/3/2017,1,1.350248,17.688118,3.431126,9.541241,1.010989103
29/3/2017,1,1.350248,17.939211,3.440324,9.607236,1.006916815
30/3/2017,1,1.35919,17.948507,3.458722,9.588381,0.998037417
31/3/2017,1,1.368132,18.041504,3.431126,9.4941,0.990167162
3/4/2017,1,1.377074,18.041504,3.357536,9.710945,1.022839974
4/4/2017,1,1.377074,17.88341,3.348337,9.682662,0.997087513
5/4/2017,1,1.377074,17.864809,3.366734,9.644949,0.9961051
6/4/2017,1,1.381545,17.790413,3.348337,9.541241,0.989247429
7/4/2017,1,1.381545,17.678816,3.357536,9.560096,1.001976158
10/4/2017,1,1.372603,17.790413,3.375933,9.626093,1.006903383
11/4/2017,1,1.372603,17.818312,3.403529,9.607236,0.998041054
12/4/2017,1,1.377074,17.90201,3.431126,9.673234,1.006869614
13/4/2017,1,1.381545,17.753214,3.449523,9.588381,0.991228063
17/4/2017,1,1.386016,17.576519,3.403529,9.588381,1
18/4/2017,1,1.390487,17.595119,3.449523,9.588381,1
19/4/2017,1,1.421784,17.474222,3.486318,9.588381,1
20/4/2017,1,1.4039,17.585817,3.477119,9.569524,0.998033349
21/4/2017,1,1.394958,17.455622,3.486318,9.588381,1.001970526
24/4/2017,1,1.390487,17.669518,3.495516,9.578953,0.999016727
25/4/2017,1,1.4039,17.855513,3.561648,9.701516,1.012795031
26/4/2017,1,1.417313,17.957808,3.58999,9.710945,1.00097191
27/4/2017,1,1.426255,17.864809,3.58999,9.73923,1.002912693
28/4/2017,1,1.426255,17.995007,3.580543,9.663806,0.992255651
2/5/2017,1,1.428613,18.469296,3.608885,9.758086,1.009755991
3/5/2017,1,1.424078,19.37137,3.571095,9.692089,0.993236686
4/5/2017,1,1.410472,19.295885,3.58999,9.758086,1.006809368
5/5/2017,1,1.396866,19.267578,3.637227,9.824082,1.006763212
8/5/2017,1,1.396866,19.154348,3.618332,9.94665,1.01247628
9/5/2017,1,1.405937,19.343063,3.637227,10.088069,1.014217752
11/5/2017,1,1.405937,19.748795,3.58999,10.172922,1.008411223
12/5/2017,1,1.405937,19.512905,3.542753,10.182351,1.000926872
15/5/2017,1,1.396866,19.597826,3.504964,10.040929,0.986111066
16/5/2017,1,1.392331,19.484598,3.476622,9.89008,0.984976589
17/5/2017,1,1.392331,19.626131,3.486069,10.125782,1.023832163
18/5/2017,1,1.392331,19.465725,3.533306,10.144638,1.001862177
19/5/2017,1,1.415007,19.531776,3.44828,9.409245,0.927509193
22/5/2017,1,1.410472,19.682747,3.44828,9.230113,0.980962128
23/5/2017,1,1.415007,19.814846,3.486069,9.230113,1
24/5/2017,1,1.415007,19.814846,3.504964,9.277254,1.005107305
25/5/2017,1,1.405937,19.852589,3.504964,9.324394,1.005081245
26/5/2017,1,1.396866,19.626131,3.514411,9.314966,0.998988889
29/5/2017,1,1.396866,19.663876,3.457727,9.220684,0.989878439
30/5/2017,1,1.392331,19.43742,3.476622,9.286681,1.007157495
31/5/2017,1,1.401402,19.314756,3.514411,9.437531,1.016243694
1/6/2017,1,1.392331,19.484598,3.486069,9.437531,1
2/6/2017,1,1.396866,19.32419,3.495517,9.456387,1.00199798
5/6/2017,1,1.396866,19.333628,3.523859,9.456387,1
6/6/2017,1,1.401402,19.333628,3.504964,9.428103,0.997009006
7/6/2017,1,1.401402,19.277014,3.504964,9.409245,0.99799981
8/6/2017,1,1.401402,19.314756,3.495517,9.437531,1.003006192
9/6/2017,1,1.410472,19.550646,3.561648,9.503528,1.006993037
12/6/2017,1,1.410472,19.427984,3.533306,9.446959,0.994047579
13/6/2017,1,1.415007,19.607262,3.533306,9.437531,0.999002007
14/6/2017,1,1.410472,19.427984,3.561648,9.465815,1.00299697
15/6/2017,1,1.410472,19.258142,3.514411,9.371534,0.990039843
16/6/2017,1,1.410472,19.295885,3.495517,9.399818,1.003018076
19/6/2017,1,1.415007,19.43742,3.542753,9.418674,1.002005996
20/6/2017,1,1.410472,19.295885,3.533306,9.399818,0.99799802
21/6/2017,1,1.410472,19.248707,3.476622,9.390389,0.998996895
22/6/2017,1,1.415007,19.286449,3.514411,9.371534,0.997992096
23/6/2017,1,1.405937,19.201529,3.504964,9.390389,1.002011944
27/6/2017,1,1.415007,19.201529,3.514411,9.512956,1.013052388
28/6/2017,1,1.424078,19.210964,3.533306,9.503528,0.999008931
29/6/2017,1,1.437684,19.682747,3.533306,9.616664,1.011904632
30/6/2017,1,1.446754,19.569519,3.476622,9.541241,0.992157052
3/7/2017,1,1.442219,19.484598,3.476622,9.503528,0.99604737
4/7/2017,1,1.433149,19.522339,3.438833,9.475243,0.997023737
5/7/2017,1,1.442219,19.909203,3.495517,9.4941,1.001990134
6/7/2017,1,1.433149,19.569519,3.476622,9.465815,0.997020781
7/7/2017,1,1.428613,19.65444,3.438833,9.456387,0.999003995
10/7/2017,1,1.424078,19.814846,3.44828,9.484672,1.0029911
11/7/2017,1,1.433149,19.597826,3.438833,9.512956,1.002982075
12/7/2017,1,1.424078,19.43742,3.429385,9.456387,0.994053478
13/7/2017,1,1.424078,19.843153,3.476622,9.484672,1.0029911
14/7/2017,1,1.437684,19.909203,3.514411,9.512956,1.002982075
17/7/2017,1,1.469431,20.230013,3.486069,9.512956,1
18/7/2017,1,1.45129,20.569695,3.523859,9.522384,1.000991069
19/7/2017,1,1.45129,20.62631,3.552201,9.701516,1.018811676
20/7/2017,1,1.45129,20.23945,3.523859,9.588381,0.988338421
21/7/2017,1,1.46036,20.267756,3.561648,9.673234,1.008849565
24/7/2017,1,1.469431,20.248884,3.552201,9.654377,0.9980506
25/7/2017,1,1.469431,20.380983,3.561648,9.588381,0.993164137
26/7/2017,1,1.469431,20.654615,3.580543,9.550668,0.996066802
27/7/2017,1,1.478501,20.994299,3.561648,9.569524,1.001974312
28/7/2017,1,1.455825,20.456469,3.552201,9.692089,1.012807847
31/7/2017,1,1.455825,20.399855,3.561648,9.7958,1.010700583
1/8/2017,1,1.437684,20.711231,3.58999,9.995908,1.020427939
2/8/2017,1,1.4306,20.937685,3.608885,10.053082,1.005719741
3/8/2017,1,1.4306,20.833895,3.627779,10.072139,1.001895638
4/8/2017,1,1.4214,20.277191,3.599437,10.034022,0.9962156
7/8/2017,1,1.4306,19.956379,3.580543,10.148371,1.011396128
8/8/2017,1,1.4352,19.833715,3.561648,10.138843,0.99906113
10/8/2017,1,1.4352,20.060171,3.608885,10.234132,1.00939841
11/8/2017,1,1.4352,19.935574,3.495517,10.091197,0.9860335
14/8/2017,1,1.426,20.175184,3.476622,10.043551,0.995278459
15/8/2017,1,1.4352,19.916407,3.476622,10.100726,1.005692708
16/8/2017,1,1.426,19.542614,3.457727,10.091197,0.999056602
17/8/2017,1,1.426,19.676796,3.457727,10.053082,0.996222946
18/8/2017,1,1.4352,19.648043,3.409836,9.833915,0.978199024
21/8/2017,1,1.4214,19.638458,3.409836,10.072139,1.024224737
22/8/2017,1,1.4214,19.68638,3.438571,10.043551,0.997161675
23/8/2017,1,1.4122,19.715134,3.448149,9.938734,0.989563751
24/8/2017,1,1.4122,19.628874,3.409836,10.005437,1.006711418
25/8/2017,1,1.4076,19.580952,3.400258,9.929204,0.992380843
28/8/2017,1,1.4168,19.791809,3.438571,9.910147,0.998080712
29/8/2017,1,1.4076,19.638458,3.39068,9.805326,0.989422861
30/8/2017,1,1.4168,19.801394,3.39068,9.824387,1.001943944
31/8/2017,1,1.4122,19.763056,3.49604,9.824387,1
4/9/2017,1,1.426,19.504276,3.457727,9.767212,0.994180298
5/9/2017,1,1.426,19.830147,3.438571,9.795798,1.002926731
6/9/2017,1,1.4214,19.600121,3.438571,9.748154,0.995136282
7/9/2017,1,1.4122,19.600121,3.419414,9.767212,1.001955037
8/9/2017,1,1.4122,19.619289,3.438571,9.700509,0.993170723
11/9/2017,1,1.4122,19.580952,3.448149,9.729095,1.002946856
12/9/2017,1,1.426,19.638458,3.438571,9.938734,1.021547636
13/9/2017,1,1.4214,19.53303,3.419414,9.814856,0.987535837
14/9/2017,1,1.3984,19.504276,3.419414,9.700509,0.9883496
15/9/2017,1,1.3984,19.226328,3.381102,9.652864,0.995088402
18/9/2017,1,1.4122,19.638458,3.400258,9.719566,1.006910074
19/9/2017,1,1.4076,19.523445,3.39068,9.662393,0.994117741
20/9/2017,1,1.3938,19.628874,3.371523,9.652864,0.999013805
21/9/2017,1,1.3938,19.667212,3.352367,9.652864,1
22/9/2017,1,1.403,19.753471,3.361945,9.643335,0.999012832
25/9/2017,1,1.3892,19.763056,3.342789,9.59569,0.995059282
26/9/2017,1,1.3892,19.667212,3.333211,9.652864,1.0059583
27/9/2017,1,1.3892,20.021833,3.342789,9.662393,1.000987168
28/9/2017,1,1.3892,20.041004,3.333211,9.624277,0.996055222
29/9/2017,1,1.3984,19.954744,3.294898,9.567102,0.994059294
2/10/2017,1,1.4122,20.35729,3.333211,9.700509,1.013944348
3/10/2017,1,1.4122,20.261444,3.28532,9.624277,0.992141443
4/10/2017,1,1.4076,20.203939,3.237429,9.643335,1.001980201
5/10/2017,1,1.4168,20.44355,3.256585,9.710037,1.006916902
6/10/2017,1,1.4168,20.606483,3.247007,9.795798,1.008832201
9/10/2017,1,1.4214,20.57773,3.237429,9.738625,0.994163518
10/10/2017,1,1.4306,20.606483,3.22785,9.710037,0.997064473
11/10/2017,1,1.4306,20.462717,3.208694,9.700509,0.999018747
12/10/2017,1,1.4214,20.625652,3.237429,9.729095,1.002946856
13/10/2017,1,1.426,20.529808,3.22785,9.719566,0.999020567
16/10/2017,1,1.426,20.462717,3.256585,9.776741,1.005882464
17/10/2017,1,1.426,20.616068,3.247007,9.719566,0.994151937
19/10/2017,1,1.426,20.798172,3.218272,9.719566,1
20/10/2017,1,1.426,20.932352,3.237429,9.757683,1.003921677
23/10/2017,1,1.4398,21.037783,3.237429,9.776741,1.001953128
24/10/2017,1,1.4582,20.989861,3.237429,9.700509,0.992202719
25/10/2017,1,1.4628,21.277393,3.28532,9.729095,1.002946856
26/10/2017,1,1.4536,21.421158,3.314054,9.738625,1.000979536
27/10/2017,1,1.4398,21.737444,3.361945,9.805326,1.006849119
30/10/2017,1,1.4398,21.603264,3.361945,9.767212,0.996112929
31/10/2017,1,1.451373,21.833288,3.333211,9.78627,1.001951222
1/11/2017,1,1.45604,22.034561,3.342789,9.776741,0.999026289
2/11/2017,1,1.45604,22.034561,3.333211,9.738625,0.996101359
3/11/2017,1,1.465374,22.015392,3.323632,9.795798,1.005870747
6/11/2017,1,1.460707,21.842873,3.361945,9.900619,1.010700609
7/11/2017,1,1.460707,22.513783,3.323632,9.833915,0.993262643
8/11/2017,1,1.470041,22.77256,3.266163,10.243661,1.04166662
9/11/2017,1,1.460707,23.290117,3.22785,10.319893,1.007441871
10/11/2017,1,1.460707,23.012171,3.22785,10.319893,1
13/11/2017,1,1.446707,22.762976,3.247007,10.319893,1
14/11/2017,1,1.437373,22.77256,3.22785,10.281776,0.996306454
15/11/2017,1,1.45604,22.628794,3.160803,10.186486,0.990732146
16/11/2017,1,1.45604,22.370014,3.132069,10.062612,0.987839379
17/11/2017,1,1.446707,23.127184,3.160803,10.043551,0.99810576
20/11/2017,1,1.446707,22.868404,3.151225,10.176958,1.013282852
21/11/2017,1,1.45604,23.376379,3.141647,10.244291,1.006616221
22/11/2017,1,1.45604,23.807676,3.132069,10.244291,1
23/11/2017,1,1.45604,23.596821,3.132069,10.225053,0.998122076
24/11/2017,1,1.45604,23.961027,3.12249,10.176958,0.995296357
27/11/2017,1,1.465374,23.750172,3.160803,10.215434,1.003780698
28/11/2017,1,1.465374,23.625574,3.141647,10.109625,0.989642241
29/11/2017,1,1.45604,23.635157,3.112912,10.148102,1.003805977
30/11/2017,1,1.493375,23.414715,3.12249,10.330863,1.018009378
1/12/2017,1,1.484041,23.558481,3.112912,10.196197,0.98696469
4/12/2017,1,1.474708,23.57765,3.112912,10.080768,0.98867921
5/12/2017,1,1.465374,23.769339,3.103334,10.042291,0.996183128
6/12/2017,1,1.474708,23.232613,3.093756,10.013433,0.997126353
7/12/2017,1,1.484041,23.232613,3.084178,10.013433,1
8/12/2017,1,1.474708,23.807676,3.0746,10.157721,1.014409444
11/12/2017,1,1.484041,24.037703,3.132069,10.157721,1
12/12/2017,1,1.502708,24.152716,3.103334,10.186577,1.002840795
13/12/2017,1,1.493375,24.24856,3.084178,10.148102,0.996222971
14/12/2017,1,1.512042,23.941858,3.0746,10.119245,0.997156414
15/12/2017,1,1.521375,23.558481,3.055443,10.109625,0.999049336
18/12/2017,1,1.521375,23.702248,3.065022,10.090386,0.998096962
19/12/2017,1,1.530709,23.683079,3.036287,10.244291,1.015252638
20/12/2017,1,1.512042,23.558481,3.0746,10.263529,1.001877924
21/12/2017,1,1.502708,23.529728,3.0746,10.205815,0.994376788
22/12/2017,1,1.512042,23.692663,3.0746,10.244291,1.003770008
26/12/2017,1,1.521375,23.625574,3.084178,10.196197,0.995305288
27/12/2017,1,1.521375,23.846014,3.065022,10.244291,1.004716857
28/12/2017,1,1.521375,23.865183,3.093756,10.25391,1.000938962
29/12/2017,1,1.512042,23.817261,3.12249,10.263529,1.000938081
